,User Name,Heading,Rating,Review
316,Suraj Mondal,Simply awesome,5,Excellent.... Super fastGot it for 45000READ MORE
317,Madhan Kumar,Super!,5,Really Awsome 💟💟No words to say.. Only one word iphone 😍😍😍🤗😍🤗😍🤗😍🤗😍🤗😍🤗🤗🤗READ MORE
318,Tanveer  Ali khan (monu),Highly recommended,5,Amzing phone juss wroth it!😊READ MORE
319,Flipkart Customer,Highly recommended,5,Best cell phone in the market.... Must buy!!READ MORE
320,Pinku Laskar,Brilliant,5,Best experience for use....READ MORE
321,Rabikumar D V,Satisfied with Service and product delivery..,4,Received on time with good condition..READ MORE
322,Biswajit  Maity,Great product,5,Awasome phone Performance excellent Mind blowing purchase👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻READ MORE
323,Flipkart Customer,Worth every penny,5,Nice and apple first experience it's nice to use and camera is very clear 4k cameraREAD MORE
324,Flipkart Customer,Highly recommended,5,"A great phone! Dont choose SE, choose xrREAD MORE"
325,Abinasha Sahoo,Awesome,5,Value for moneyREAD MORE
326,Ashutosh kumar Bhakat,Best in the market!,5,Value for moneyREAD MORE
327,Flipkart Customer,Awesome,5,Awesome phone! Thanks Flipkart for fast delivery!READ MORE
328,Shivam tickoo,Terrific,5,This is a beast in every features believe meREAD MORE
329,Rishu  jaiswal,Perfect product!,5,Very nyc XR I think it's better then SE battery life is osm and also its performance is to good.... 😘😘READ MORE
330,Surabhi K,Brilliant,5,Good productREAD MORE
331,Flipkart Customer,Best in the market!,5,CoolREAD MORE
332,AFAK AHMED BAGWAN,Terrific,5,No Doubt !!! Owesome Phone :)READ MORE
333,Shahnawaz Rayeen,Really Nice,4,"Awesome performance, value for moneyREAD MORE"
334,Vijay Yadav,Wonderful,5,It has been an amazing experience. Switched from a pixel 2 and definitely feels like a solid upgrade.READ MORE
335,Flipkart Customer,Worth every penny,5,Good phoneREAD MORE
336,Sahil Chauhan,Best in the market!,5,Perfectt for iphone loverss....🤘🏻READ MORE
337,Akshay Shende,Delightful,4,The phone is awesome!!!!!!!!READ MORE
338,Flipkart Customer,Excellent,5,Awesome phone ...🤗🤗READ MORE
339,Flipkart Customer,Terrific,5,"Apple XR is perhaps the best among the iPhone. Great battery life, camera, touch, face unlock, sound quality, everything is awesome!READ MORE"
340,Venkatesh Mummidi,Worth every penny,5,"Excellent mobile... IOS feeling very smooth,Good camera, Face ID response superb. And thank you for Dual sim support (eSIM)READ MORE"
341,Flipkart Customer,Best in the market!,5,Worth the money.. my first phone into Apple😊READ MORE
342,RAMESH  Dhami,Terrific,5,It’s awesome yaar This is my sixth iPhone I could not tell u it’s features are amazing Go for it if u afford it Don’t waste ur money on XS XS MAX HAVING SAME FEATURE LOVE U APPLEREAD MORE
343,Ajay  Tiwari ,Best in the market!,5,"Super phone, nice battery backupREAD MORE"
344,Ezhil,Highly recommended,5,Awesome product. iPhone is always unique. Good camera quality. Outstanding performance.READ MORE
345,Arun Mohanan,Excellent,5,Really responsive phone no lag what so ever. Face ID is very accurate. Battery is the longest lasting o e compared to all smartphones I have recently ownedREAD MORE
346,Pravin Kumar,Good quality product,4,Nice product but a bit costly as per Indian market any it is also a status symbol as well hence not a issueREAD MORE
347,hitesh manwar,Simply awesome,5,ExceptionalREAD MORE
348,Flipkart Customer,Great product,5,Surprised by the delivery on the 3rd day of order. Genuine product. It gets heated occasionally during charging/using internet. Amazing performance and smooth functioning.READ MORE
349,HEMBROD BRAHMA,Super!,5,"Awesome phone... no display related issues... its same as other iphone xs, i phone x max... u can hardly find any differences... 1080p works in youtube videos, only 3d touch is missing which doesnt make any differences..battery life is just wow..READ MORE"
350,Dr Rabindra  Kumar ,Fabulous!,5,superbbbbbREAD MORE
351,Flipkart Customer,Utterly Disappointed,4,Was charged more than MRP mentioned on phone. Multiple complaint also does not resolve the issue. Flipkart hasn't refunded additional amount charged yet even after multiple follow ups.READ MORE
352,Nikhil Nikki,Very Good,5,Superbb mobile in this year 💕💕💕READ MORE
353,Flipkart Customer,Terrific,5,Superb very fine and timely delivery thanks flipkartREAD MORE
354,Mahendra  chouhan ,Simply awesome,5,"awesome phone, great performance, thank you apple and flipkartREAD MORE"
355,Flipkart Customer,Simply awesome,5,Expensive but extremely excellentREAD MORE
356,Flipkart Customer,Horrible,5,"Phone is not working, no backing up from icloud, unable to set up and there is no return optionREAD MORE"
357,SIVA SIVA,Wonderful,5,Move to Android to IOS My first iphone  superb verry happyREAD MORE
358,Ankur Verma,Great product,1,Thank you a good product for i phonr xrREAD MORE
359,Pragya  Fogla ,Brilliant,1,Loved the camera and look of the phone..!!!😍READ MORE
360,Manish Gupta,Classy product,5,"Amazing phone, not like other iphones where you need to shell out 1 lakh rupees... Totally value for money..... Looks amazingREAD MORE"
361,hemanth kumar,Bad quality,5,Ear phones are not working !READ MORE
362,Arun Kumar,Wonderful,5,HappyREAD MORE
363,SUHAIL RAJESH,Terrific purchase,5,Good product fast deliveryREAD MORE
364,Shyamalima Debbarma,Terrific,5,Nice product as expected. Fastest Ekart service. Thaks flipkart.READ MORE
365,Sayan Biswas,Terrific purchase,5,awesome pH nice Bettry backupREAD MORE
366,Prabhat Anand,Simply awesome,5,Display is not full HD like iphone X or XS. That’s the downside. Rest everything is as expectedREAD MORE
367,Pooja Shree,Best in the market!,4,"Besides the fact that portrait mode only recognises people, the phone is beyond perfect. On time delivery by Flipkart. Full paisa vasoolREAD MORE"
368,Flipkart Customer,Nice product,2,I was using lg g7 thinq plus with quad HD resolution display so display resolution of this phone is not upto mark. Otherwise this is the best phone. Everything excellent except resolutionREAD MORE
369,Supriya Padhiari,Could be way better,2,But product price dropped so much just after my purchase & battery is taking 3 hrs minimum to get fully  charged. But other aspects are niceREAD MORE
370,Susovan Pati,Classy product,5,Phone is good 👍👍👍READ MORE
371,Dharmendra Pandey,Super!,5,"PROS:High Quality DisplayBest battery backup in an iphoneResolution is not bad. Still Retina.Superb Audio through Speakers, Bluetooth and Audio dongle.Audio improved after iphone 4s. Apple flagship thumping and crystal clear sound is back (using with RHAT10i)Excellent Build QualityPrimary camera is good.Call clarity is excellentE-Sim / Dual sim is handyStable network receptionCONS:Front Cam could be betterNotch could be smaller to increase screen spaceNo headphone JackNo Aptx ...READ MORE"
372,Flipkart Customer,Awesome,5,Exllent phoneREAD MORE
373,SUBIR KARMAKAR,Brilliant,5,Awesome.. 1st time using IPhone and I am impressed... Thank you to Flipkart for Fast and Safe deliveryREAD MORE
374,Manikant Kumar,Must buy!,5,BESTREAD MORE
375,Aranya Bandyopadhyay,Fabulous!,5,"Its a great investment, however don’t go for exchange offer with flipkart, as they won’t take it if there is a single spot on phone. Unexpected but harsh truth. But go for Apple don’t even think twice. Get the hell out of Android now.😂😂😂READ MORE"
376,Prajwal  Pazare,Fabulous!,5,I bought this phone and got it for 47k during Apply Days Sale. Absolutely value for money you can get. Nothing comes close. Really enjoying music from the stereo speakers. Loved it!Camera 5/5Battery 5/5Speakers 5/5Display 5/5(not comparing)Performance 5/5Looks 5/5Feel 5/5Built quality 5/5READ MORE
377,Vikas Mishra,Decent product,3,I don't know if it is a original iPhone... bcz camera is not upto the mark...READ MORE
378,Flipkart Customer,Nice,3,Camera is not upto mark specially in little dark. Picture is not that available in othet low budget handset.READ MORE
379,Flipkart Customer,Terrific purchase,5,Awesomely dhasuuuu shandar gorgeous lokingREAD MORE
380,Jaikiran arji,Mind-blowing purchase,5,Ulimate cameraREAD MORE
381,Flipkart Customer,Mind-blowing purchase,5,So far so goodREAD MORE
382,Flipkart Customer,Terrible product,5,Recently bought this phone and this phone is getting hanged and while using any app it is getting stoppedREAD MORE
383,Flipkart Customer,Terrible product,5,"Unable to download my official applications, 😢 Gone Waste. If you want to show off go for it otherwise go for Android phones with great features on same price. Battery life is worst didn't expect that from iphone.READ MORE"
384,pooja  kataria,Iphone xr,5,I love itREAD MORE
385,Sameer Das,Terrific purchase,5,"Superb Screen display, compare with S8 side by side, this would look gorgeous, S8 may get weaker as days go by but XR would dominate. Seeing the new Iphone 11, its seems better to go with XR or XS, right size phones fit in your hand and pocket.READ MORE"
386,Subho Mitra,Perfect product!,5,"I have purchased this phone on 1st Jun. and the phone turned out to be faulty. Flipkart has refused to give any support foe the 55000 phone which has a big manufacturing defect!! whenever I start the camera app it makes a flickering noise, tries to focus on the object and fails to do so and gets abnormally heated near the camera portion. Feels like my fingers are going to burn! Once I switch off the camera, the device becomes normal.Update: So finally Flipkart has replaced the defective dev...READ MORE"
387,Yashdip Raut ,Terrific purchase,4,Awesome phone. Best for PUBG lovers.READ MORE
388,AKHIL DEV,Simply awesome,1,"Got this for 38K, Thank you flipkart :)READ MORE"
389,Vidushi Chaudhary,Pretty good,1,Go for itREAD MORE
390,Kunal Dey,Terrific purchase,5,One of the best iphones i have ever used.READ MORE
391,anuj sai,Fair,3,The earphones i got it is not working!READ MORE
392,Shivam Pathak,Excellent,5,"Fell in love with it. My first iOS powered device and, after using it I don’t think I’m gonna go back to android again.READ MORE"
393,Balasundharam Arumugam,Slightly disappointed,5,Not so good.. wasted my heard earned money..battery ans canera not upto the mark.READ MORE
394,Flipkart Customer,Not good,5,pls. take back. my experience is very bad this phoneREAD MORE
395,sabrina  fernandes ,Simply awesome,5,Overall the phone is good Just sometime it doesn’t ring during a callREAD MORE
396,Rupal Barman,Could be way better,5,Defective product at first. Took quite a while to get a functional replacementREAD MORE
397,Utkarsh Aman,Terrific,2,Everything is good except the charger stopped working on the 3rd day. So Now I have to go to the service Center because of someone’s fault.READ MORE
398,Hemanth Kumar,Brilliant,2,"It’s bulky compared to X and XS, however it does the job. Good camera. Takes time to charge, could be better with fast charge feature.READ MORE"
399,Rashmi Rai,Wonderful,2,the phone looks great. you should go for it. however you must keep a track of the courier facilityREAD MORE
400,Jhabar Sawale,Perfect product!,5,So happy with this product thanks flipkart.READ MORE
401,POKALA EMPEROR.DINESH,Wonderful,5,Awesome i would recommend this apple phone 😍..!January 2020: I now have a problem with face recognition..! 🤦🏽‍♂️READ MORE
402,Sachin Baratakke,Just wow!,5,awesome product.READ MORE
403,damien warjri,Must buy!,5,amazing and quick delivery from flipkart. the phone is just huge and performing well. glad to finally be an apple fanREAD MORE
404,Abhimanyu Vij,Terrific purchase,5,Great productREAD MORE
405,Flipkart Customer,Unsatisfactory,5,Very poor experience with Flipkart problem found in speeker with in three days.READ MORE
406,Kathiravan ,Fabulous!,5,Nice MobilREAD MORE
407,Dr B R Hussain,Just wow!,5,Very very goodREAD MORE
408,Abhijeet Bhattacharya,Fabulous!,1,Nice phone with no compromise. The blue model looks quite good and different.READ MORE
409,Rashmi Gaddam,Horrible,1,I checked only charger as if now it is not workingREAD MORE
410,Flipkart Customer,Excellent,5,Nice phoneREAD MORE
411,Sudipto Sen,Awesome,5,Just awesome 😄 thanks flipkart for this❤️❤️❤️READ MORE
412,Aashish Kumar Goela,Highly recommended,5,Better than other mobiles in this rangeREAD MORE
413,Flipkart Customer,Awesome,5,IPhone is iPhone.. Awesome what to say more than thisREAD MORE
414,Mukh Jangir,Highly recommended,5,Osmmmm phoneREAD MORE
415,Flipkart Customer,Brilliant,5,Excellent Don’t think anythingREAD MORE
416,Flipkart Customer,Must buy!,5,I was dead against iPhones. But a friend of mine convinced me to make the switch and I’ve never been happier. This is such an amazing phone with powerful performance and a great battery life!READ MORE
417,Flipkart Customer,Simply awesome,5,Simply Splendid!READ MORE
418,Flipkart Customer,Mind-blowing purchase,5,Awesome phoneREAD MORE
419,Reon singh,Highly recommended,5,GreatREAD MORE
420,Flipkart Customer,Must buy!,5,The best ever iphone i have ever bought The delivery was too fast i delivered within 4 days of my orderREAD MORE
421,Rahul Sharma,Awesome,5,Best iphone in this price 👌 I love it 😍💯READ MORE
422,ATMADEV R,Nice product,4,Great phone but price change after the day I paid full amount was disappointing.READ MORE
423,Girish Govilkar,Wonderful,5,best value for money iphoneREAD MORE
424,Flipkart Customer,Awesome,5,Overall it is best phone in iPhone for me in this costREAD MORE
425,Bhaskar RN,Really Nice,4,Value for money proposition.READ MORE
426,Flipkart Customer,Super!,5,"As always, products by Apple are cut above the rest. Great buyREAD MORE"
427,Cristiano Ronaldo,Highly recommended,5,A perfect Red apple device.I hate 5w charger. Except that perfectly fine.READ MORE
428,RAJESH REDDY,Terrific purchase,5,OkREAD MORE
429,Adarsha S C,Worth every penny,5,Fantastic mobileREAD MORE
430,Ajinkya Kedare,Best in the market!,5,Best !!!!Apple is Apple Always best quality and value for money iphone. Best battery life ever. 👌👌👌👌👌 Those who want to buy iphone just go with it without any doubt 😎😎READ MORE
431,Flipkart Customer,Wonderful,4,I’m very disappointed by the Flipkart delivery because they said that deliver the product at 11 august but they didn’t otherwise phone is excilent performance of phone beat other androids peepas😂READ MORE
432,Flipkart Customer,Brilliant,5,I like this product value for 💰🤑💵 you must buy this iphone XR Red colour is awesome👏😊READ MORE
433,Flipkart Customer,Perfect product!,5,Excellent device in a single word. Absolute value for moneyREAD MORE
434,Amandeep Singh,Wonderful,4,Best iPhone at best price.Manufacturing date :11/2019 but still working great.READ MORE
435,Deepak Chauhan,Perfect product!,5,It looks stunningREAD MORE
436,Flipkart Customer,Simply awesome,5,Apple Nailed It😊READ MORE
437,Ajay HR,Excellent,5,Excellent Phone Don’t think just go for it..Excellent Display Best Performance Excellent Battery backup Still this is the best phone in 2020READ MORE
438,Abhijeet Khade-Desai,Must buy!,5,"No cons only pros , you wont ever regret buying iphone XR ❤️READ MORE"
439,Aman Pihul,Terrific purchase,5,The product was amazing but the charger was not so good for charging so we can buy a new charger for the phone otherwise the phone is good💕READ MORE
440,Shrutika Parab,Terrific,5,Just Awsm🤩READ MORE
441,Ayush,Perfect product!,5,Awesome phone and flipkart  best delivery best in class packingREAD MORE
442,Flipkart Customer,Nice product,4,NiceREAD MORE
443,Flipkart Customer,Super!,5,Mobile performance and battery backup is too good and camera extraordinary.... the best mobile iPhone XR .... I love itREAD MORE
444,ST4RK,Good,3,Late delivery but product is goodREAD MORE
445,PRANJAL DATTA,Perfect product!,5,Overall it's a good productREAD MORE
446,Nabajit Ray,Super!,5,Best phone of Apple in case of performanceREAD MORE
447,Harsh Prasad,Super!,5,Phone is great but the charger provided is a 5 Watt charger and takes more than 4 hours to completely charge the phone. Except for this everything  is awesome.READ MORE
448,SHAIK MAHABOOBBASHA,Simply awesome,5,"Got the battery beast delivered today, its buttery smooth and the best value for money device, the only disappointment was delay in delivery with Flipkart, rest of things simply awesome.READ MORE"
449,Mohit Sharma,Terrific,5,Awesome cellREAD MORE
450,Sanket Karanejkar,Just wow!,5,Best phone - Value for money ✅READ MORE
451,Rajkiran Divekar,Very Good,4,"Excellent phone. My favorite 4s,5s,6,7 and now XR.READ MORE"
452,Flipkart Customer,Wonderful,4,Totally genuine. Loved the product.Took some time for delivery but the wait was worth it. Also while setting up the device was producing heat.READ MORE
453,Shagufta Naz,Very Good,4,"Phone is so elegant and smooth,little heavier than previous models but still looking gorgeousREAD MORE"
454,Subhra jyoti roy,Terrific purchase,5,Nice productREAD MORE
455,Rupanjan Nandi,Fabulous!,5,iPHONE is bestREAD MORE
456,Varun Gulati,Value-for-money,4,"XR is the best iPhone till date but the delivery was not that well, i nees to call many times to get the product.READ MORE"
457,Bilal Siddiqui,Wonderful,5,Worth it....Nice performance ....And such a good camera...❤️READ MORE
458,Flipkart Customer,Terrific,5,Really love itREAD MORE
459,Flipkart Customer,Wonderful,5,No words 😶READ MORE
460,Munna  Video Mixing Lab Photography,Fabulous!,5,Best value for money.performance is very good.READ MORE
461,Saranya  Bhattacharjee ,Great product,5,"The phone was delivered in good condition. Though, the delivery period wasn’t that quick. But it was worth the wait.READ MORE"
462,Shiba Prasad Ojha,Classy product,5,There is no comparison between iPhone or android 🙂READ MORE
463,Flipkart Customer,Nice product,4,V niceREAD MORE
464,Flipkart Customer,Worth every penny,5,Trustworthy 🤗READ MORE
465,Flipkart Customer,Perfect product!,5,"If you're wondering that it's worth buying or not, I just have one thing to say Totally. I was vary about flipkart service but I'm fully satisfied. I ordered it on 5th and got it on 9th even though the delivery date was of 10 days later.  Also phone is awesome. Apple is expensive but there's a reason why. I've always used android and upgrading to this actually feels like an upgrade. No android no matter how expensive will give you this experience.READ MORE"
466,Vaibhav Bhore,Terrific,5,This iPhone XR model is really awesome. It's camera and battery performance is outstanding. This model contain all latest features of iOS. I would say just go for it.READ MORE
467,Akshaykumar  Desai ,Brilliant,5,Thank you  FlipkartGreat iPhoneREAD MORE
468,Deepu Yadav,Super!,5,White color really looks amazing.READ MORE
469,Angad  Sharma,Good choice,4,Nice phone i am very Happy battery backup superREAD MORE
470,Flipkart Customer,Perfect product!,5,Thanks alot  flipkartREAD MORE
471,Flipkart Customer,Not good,5,".product is all over good but is it acctually xr ,,,,,,cause xr camera is good,,,,,but which xr u provide is a classless camera.........READ MORE"
472,Shylendra Singh.N,Best in the market!,5,"I'm a big Fn of apple I phone's and iPhone XR actually very impressive model, & it's A12 Bionic Chip, so it's worth-able to buy on 2020 also, you simply go and grab it, i feel it happy, and thank you flip-k.READ MORE"
473,Abhishek Sharma,Terrific purchase,5,SuperrrrREAD MORE
474,Siddramesh Diksangi ,Wonderful,5,Best among X series.READ MORE
475,Flipkart Customer,Best in the market!,5,Loved this... Service is really very goodREAD MORE
476,Jatin Bariya,Classy product,5,Apple iPhone XR feels very overpriced phone.It had too much hype in the market so i bought it.Performance wise iPhone is Very much good.Battery performance is poor since apple do not innovate  their battery Technology.Phone is Overall good but all the Specs we can get in phones for less than 30k which is very disappointing.READ MORE
477,Rahul Kushwaha,Wonderful,5,Really Good!!! Love thisREAD MORE
478,ankush choudhary,Awesome,4,AwesomeREAD MORE
479,Darshan  S,Value-for-money,2,"No words about it, apple always at its best. Since this was my first apple product which I purchased. Good camera and battery backup.READ MORE"
480,Anmol Sonailu,Mind-blowing purchase,5,Value of money Very very good👍 productsThank you❤😊 flipkartREAD MORE
481,Neha Jamwal,Wonderful,5,I jst love dis this phone.... amazing phone with amazing features....READ MORE
482,Amit Srivastav,Delightful,4,Nice phone.READ MORE
483,Barathkumaar Ravikumaar,Terrific,5,Awesome phone! Must buy!READ MORE
484,Ramesh Gupta,Mind-blowing purchase,5,I m very satisfied nice phoneREAD MORE
485,fazil rahman,Simply awesome,5,SatisfiedREAD MORE
486,sandesh  mundhe,Pretty good,4,Phone is good enoghREAD MORE
487,Yashu Dalal,Simply awesome,5,Amazing phone!!READ MORE
488,Flipkart Customer,Delightful,4,"iPhone with such features at this price is awesome.If your budget allows you,then go for Xr in place of SE.READ MORE"
489,Flipkart Customer,Worth every penny,5,Good product from appleREAD MORE
490,Amitabh Pandey,Fabulous!,5,WonderfulREAD MORE
491,JAKEER AHMAD,Excellent,5,"Awesome, Thank you FlipkartREAD MORE"
492,Nilesh kumar,Brilliant,5,Great productREAD MORE
493,Shridhar Shriiiii,Best in the market!,5,SuperbREAD MORE
494,Swarali Kasar,Worth every penny,5,Nice 😍READ MORE
495,Mohit Kumar,Worth every penny,5,Awesome phone with good features.Apple always wins my heart.READ MORE
496,Abhisek Biswas,Great product,5,The product is awesome. Thank you Flipkart for fast delivery.READ MORE
497,Shashank Reddy,Great product,5,Apple is always apple There is no delay in delivery Overall worth the product in 2020 tooREAD MORE
498,Gurpreet Singh,Best in the market!,5,Good Product ?READ MORE
499,Abhishek Mundra,Fabulous!,5,One of the best phone we have ever used in this price bracket.READ MORE
500,Nishant Bedi,Classy product,5,It’s actually an expensive phone to buy but far more better in experience and it’s premium qualityREAD MORE
501,Syed Sameer,Terrific purchase,5,Awesome productREAD MORE
502,Ravi Kant,Simply awesome,5,It’s Apple that’s allAnd flipkart is best in its serviceREAD MORE
503,Amardeep Singh,Simply awesome,5,Apple is best brand in reliablity....READ MORE
504,Deeksha bhargaw,Must buy!,5,Very goodREAD MORE
505,Kubendran Krishna,Simply awesome,5,"Red one highly recommended, best phone in apple value of moneyREAD MORE"
506,Karthik Nk,Best in the market!,5,Flipkart delivered on time even in lockdown. Phone is absolutely stunning and worth the money.READ MORE
507,Flipkart Customer,Worth every penny,5,One of the finest phone I boughtREAD MORE
508,Flipkart Customer,Excellent,5,Excellent  phone value for moneyREAD MORE
509,Manoj  Srinivas,Perfect product!,5,Super phone in 2020 tooREAD MORE
